id,claim,rating,image_url,permalink,publish_date
284,A photograph shows a large whale swimming through a canal in Venice.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/whales-in-venice.jpg?w=602 602w'],https://www.snopes.com/fact-check/whale-venice-canal-photograph/,2017-07-24T12:42:39+00:00
285,A photograph taken during World War II shows members of the League of German Girls during a uniform inspection.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/league-of-german-girls.jpg?w=558 558w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/BLITZM%C3%84DELS-AN-DIE-FRONT.jpg?w=902 902w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Blitzm%C3%A4dels-an-die-Front-2.jpg?w=770 770w']",https://www.snopes.com/fact-check/league-of-german-girls-inspection-during-world-war-ii/,2017-07-21T14:04:50+00:00
286,A photograph shows a woman who mistakenly used expanding foam insulation on her hair instead of hair mousse.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/09/builders-foam.jpg?w=888 888w'],https://www.snopes.com/fact-check/builders-foam-hair/,2017-07-20T19:27:25+00:00
287,A photograph shows a scarecrow made from a human corpse.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/skeleton-scarecrow.png?w=480 480w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/marrow-comments.jpg?w=555 555w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Screen-Shot-2017-07-20-at-4.51.39-PM.png?w=1054 1054w']",https://www.snopes.com/fact-check/scarecrow-human-body/,2017-07-20T13:57:03+00:00
288,A video shows a giant supercell moving over a rural road.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/supercell-south-dakota-markco-korosec.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/korosec-photos.jpg?w=560 560w']",https://www.snopes.com/fact-check/real-supercell-video/,2017-07-20T13:35:13+00:00
289,A video shows a bear riding in the sidecar of a motorcycle.,true,[],https://www.snopes.com/fact-check/bear-motorcycle-sidecar/,2017-07-19T16:13:35+00:00
290,A photograph shows two men standing on a road in front of a tornado in Oklahoma in 1898.,mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/oklahoma-tornado-1898.jpg?w=601 601w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/tornado-ok.jpg?w=870 870w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/collage_tornadoes.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/first-tornado.jpg?w=675 675w']",https://www.snopes.com/fact-check/1898-oklahoma-tornado/,2017-07-19T11:13:27+00:00
291,A photograph shows a bull shark caught in the Ohio River near Indiana.,miscaptioned,[],https://www.snopes.com/fact-check/ohio-bull-shark/,2017-07-18T09:15:32+00:00
292,A photograph shows two women getting golf lessons from a robot golf instructor.,unproven,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/love-on-the-rough-robot.jpg?w=650 650w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/dorothy-jordan-golf-robot.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/robert-montgomery-golf-lessons.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/robot-golfer.jpg?w=478 478w']",https://www.snopes.com/fact-check/lady-golfers-robot-trainer/,2017-07-17T15:31:37+00:00
293,A video accurately compares weather reports from Sweden and Iraq.,mostly false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/svt-meteorlogists.jpg?w=760 760w'],https://www.snopes.com/fact-check/weather-report-sweden-iraq/,2017-07-17T12:55:02+00:00
294,A photograph shows a 28-foot alligator captured in Florida.,miscaptioned,[],https://www.snopes.com/fact-check/gator-done/,2017-07-16T16:16:18+00:00
295,"A photograph shows Eric and Donald Trump Jr., sons of President Donald Trump.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/spot-the-difference.jpg?w=1000 1000w'],https://www.snopes.com/fact-check/trump-sons-photo/,2017-07-16T10:33:30+00:00
296,A photograph shows the remains of an ancient tree trunk measuring more than two miles (3.2 km) wide.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/giant-tree.jpg?w=896 896w'],https://www.snopes.com/fact-check/ancient-giant-trees/,2017-07-14T13:58:12+00:00
297,CNN aired a video showing President Donald Trump assaulting a Marine and then tearing off his hat.,false,[],https://www.snopes.com/fact-check/trump-marines-hat/,2017-07-13T09:03:39+00:00
298,"A meme shows the American flag displayed on the White House in 2017, and a rainbow display in 2016.",mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/not-trump-white-house.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Screenshot-2017-07-11-at-11.jpg?w=586 586w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/flag-comparison.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/american-flag-white-house/,2017-07-11T12:59:42+00:00
299,"A photograph shows Russia's president, Vladimir Putin, surrounded by other world leaders.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Screenshot-2017-07-10-aputint-7.jpg?w=554 554w'],https://www.snopes.com/fact-check/putin-surrounded-g20/,2017-07-10T13:48:38+00:00
300,A photograph shows an electric car charging in 1905.,mostly true,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/detroit-collage.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Thomas-Parker_1390746c.jpg?w=460 460w']",https://www.snopes.com/fact-check/electric-car-1905/,2017-07-10T12:26:33+00:00
301,A photograph shows Muhammad Ali with all of his winnings in 1964.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/ali-money.jpg?w=492 492w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/ali-si.jpg?w=711 711w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/muhammad-ali.jpg?w=643 643w']",https://www.snopes.com/fact-check/muhammad-ali-winnings-1964/,2017-07-10T10:10:34+00:00
302,CNN was caught using photographs of the same girl to represent three different refugee crises.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cnngirl.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/2-same-refugee-girl.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/aleppo-girl-refugee-funeral.png?w=300 300w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/barrel-bomb-funeral-girl-syria.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/aleppo-same-refugee-crisis-girl.jpg?w=600 600w']",https://www.snopes.com/fact-check/cnn-same-refugee-girl/,2017-07-09T01:43:05+00:00
303,Photograph shows lava that came gushing out of geysers at Yellowstone National Park following a string of nearby earthquakes.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/yellowstone.jpg?w=800 800w'],https://www.snopes.com/fact-check/yellowstone-lava-geyser/,2017-07-09T00:45:28+00:00
304,A photograph shows the remarkably clear Flathead Lake in Montana.,mostly true,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/03/flathead.jpg?w=1000 1000w'],https://www.snopes.com/fact-check/flathead-lake/,2017-07-08T02:04:18+00:00
305,Photograph shows a Giant Hawaiian Cane Spider on the side of a house.,false,[],https://www.snopes.com/fact-check/false-giant-hawaiian-cane-spider/,2017-07-07T09:38:02+00:00
306,A photograph shows a panda-shaped solar farm in China.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-farm.jpg?w=579 579w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-green.jpg?w=660 660w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-solar-farm.jpg?w=512 512w']",https://www.snopes.com/fact-check/panda-solar-farm-china/,2017-07-06T14:40:53+00:00
307,A photograph shows a palm-sized rabbit.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cute-bunny.jpg?w=584 584w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cute-bunny-2.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/bunny-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/bunny-toy-photograph/,2017-07-06T10:21:48+00:00
308,A photograph shows the remains of a man who died while masturbating in Pompeii in 79 A.D.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/masturbating-man.jpg?w=574 574w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/pompeii-victim.jpg?w=640 640w']",https://www.snopes.com/fact-check/pompeii-man-ruins/,2017-07-06T09:34:37+00:00
309,A photograph shows boxer Muhammad Ali with musician Michael Jackson.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/muhammad-ali-and-not-michael-jackson.jpg?w=265 265w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/tigerali.jpg?w=400 400w']",https://www.snopes.com/fact-check/muhammad-ali-michael-jackson/,2017-07-05T10:26:11+00:00
310,Scientists found a crystal pyramid on the ocean's floor beneath the Bermuda Triangle.,false,[],https://www.snopes.com/fact-check/crystal-pyramid/,2017-07-04T15:17:04+00:00
311,A photograph shows Norwegian police officers in their skintight Summer uniforms.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/police-norway-fake.jpg?w=472 472w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/norway-police.jpg?w=1002 1002w']",https://www.snopes.com/fact-check/norwegian-police-officers/,2017-07-03T10:04:25+00:00
312,Photograph shows a new Boeing 797 blended-wing airliner.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2012/03/boeing797-example.jpg?w=600 600w'],https://www.snopes.com/fact-check/boeing-797/,2017-07-02T15:23:32+00:00
313,"Germany's Black Forest caused 15,000 missing person cases last year.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/black-forest.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/black-forest-1.jpg?w=647 647w']",https://www.snopes.com/fact-check/did-germanys-black-forest-cause-15000-missing-person-cases-last-year/,2017-06-30T14:55:33+00:00
314,"KFC in Dearborn uses separate lines for men and women, a menu written in Arabic, and abides by Shariah Law.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/kfc-dearborn.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/a-kfc-yelp.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/kfc-dearborn-shariah-law/,2017-06-29T10:40:58+00:00
315,A cartoon about Donald Trump was published in a 1992 issue of Mad Magazine.,true,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/mad-cartoon.jpg?w=1002 1002w'],https://www.snopes.com/fact-check/did-mad-magazine-publish-a-trump-cartoon-in-1992/,2017-06-28T15:16:46+00:00
316,A photograph shows seal hugging a beluga whale.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/beluga-whale-and-seal.jpg?w=502 502w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/beluga-whale-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/whale-hugs-seal/,2017-06-27T14:26:18+00:00
317,Netflix released a teaser trailer for a reboot of 'The Addams Family' in April 2017.,false,[],https://www.snopes.com/fact-check/netflix-addams-family/,2017-06-26T14:55:19+00:00
318,"A half-human, half-lamb was born in South Africa.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/human-lamb-1.jpg?w=400 400w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/deforemed-lamb.jpg?w=800 800w']",https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/,2017-06-23T13:06:04+00:00
319,A sign posted in the London Underground informed passengers that they all smelled and should wear deodorant.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/london-tube.jpg?w=638 638w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/london-signs.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/london-underground-sign/,2017-06-22T12:14:29+00:00
320,"A photograph from 1898 shows Julia Richardson, a tennis player who won six doubles championships.",mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/julie-richardson.jpg?w=568 568w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/serena-williams-julia-richardson.jpg?w=689 689w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/ksrl_kc_00641_rhmf116.2_0325_001_0.jpg?w=538 538w']",https://www.snopes.com/fact-check/1898-julia-richardson/,2017-06-22T10:52:33+00:00
321,A photograph shows a group of children in South Africa giving a meerkat a bath.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/meerkat-bath.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/meerkat-bath-1.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/meerkat-bath-photograph/,2017-06-21T10:52:01+00:00
322,A dashcam video shows a road rage incident in Russia in which a woman knocks out a much larger man with a roundhouse kick.,false,[],https://www.snopes.com/fact-check/road-rage-russia/,2017-06-19T20:43:42+00:00
323,A leaked video depicts a human sacrifice conducted by researchers at the CERN nuclear research facility.,false,[],https://www.snopes.com/fact-check/human-sacrifice-captured-at-cern/,2017-06-19T08:28:04+00:00
324,Photographs show actress Betty White when she was in her 20s.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/betty-white-facebook.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/betty-white-in-her-30s.jpg?w=500 500w']",https://www.snopes.com/fact-check/betty-white-in-her-20s-photo/,2017-06-17T15:40:28+00:00
325,Alexandria shooter James Hodgkinson protested with a sign featuring a Rand Paul tweet.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/fake-tweet-photo.jpg?w=771 771w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/rand-paul-protest.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/alexandria-shooter-james-hodgkinson-protested-with-sign-rand-paul-tweet/,2017-06-16T11:19:35+00:00
326,A Vox infographic calculated Republican lawmaker deaths against lives potentially saved by their effects on healthcare policy.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Big_Hog_Calhoun_on_Twitter___We_dissect_the_numbers_from_our_Medicare_actuary_team__https___t_co_ZReqEwnXPG_.jpg?w=600 600w'],https://www.snopes.com/fact-check/vox-infographic/,2017-06-15T10:29:22+00:00
327,A photographer used sixteen cameras and waited 62 days to capture an image of the full moon above a sunset.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/16-cameras.jpg?w=489 489w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/sunsets.jpg?w=1373 1373w']",https://www.snopes.com/fact-check/sun-full-moon/,2017-06-14T11:13:52+00:00
328,"Photograph shows a young Nancy Pelosi as ""Miss Lube Rack"" of 1959.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-miss-lube-rack-.jpg?w=700 700w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-jfk.jpg?w=634 634w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-1950s.jpg?w=1023 1023w']",https://www.snopes.com/fact-check/nancy-pelosi-miss-lube-rack-1959/,2017-06-14T09:42:54+00:00
329,An image shows President Trump's motorcade riding in a penis formation.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/penis-formation.jpg?w=743 743w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/penis-formation-1.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/trump-odd-shaped-motorcade/,2017-06-13T10:26:34+00:00
330,"The Trump administration sent a letter to recipients of the President's Education Award, misspelling the word ""success.""",mostly false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/That_time_your_8th_grade_daughter_earned_the____-_Kendra_Galordi_Frautnick.jpg?w=743 743w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/ThePresidentEducationAward-sucuess.jpg?w=533 533w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/wh-letter-success-spelling-error-1.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/wh-letter-success-spelling-error-2.jpg?w=720 720w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/wh-letter-success-spelling-error-3.jpg?w=720 720w']",https://www.snopes.com/fact-check/trump-letters-succuess/,2017-06-12T11:42:18+00:00
